Transaction_ID,Date,Customer_Name,Product,Total_Items,Total_Cost,Payment_Method,City,time_of_day,Customer_Category,Season,Promotion,Member
1000002111,2023-05-23,Robert Smith,"['Frozen Breakfast Sandwiches', 'Bath Mat', 'Laptop Bag', 'Toothpaste', 'Jump Rope', 'Plastic Utensils']",6,43.93,Cash,East Lauraport,20:36:51,Middle-aged (50-64),Winter,None,No
1000002112,2023-06-18,Erin Evans,"['Laundry Detergent', 'Ice Cream Tubs', 'Carry-on Bag', 'Deodorant', 'Nail Polish']",5,49.43,Mobile Payment,Katelynmouth,13:19:36,Young Adult (20-29),Fall,BOGO (Buy One Get One),Yes
1000002113,2021-06-12,Robert Rodgers,"['Cotton Balls', 'Crackers', 'Pens', 'Scarf', 'Soy Sauce', 'Shower Curtain', 'Barbecue Sauce', 'Elliptical']",8,98.3,Mobile Payment,Washingtonton,16:05:45,Teenager (13-19),Winter,Discount on Selected Items,No
1000002114,2023-10-31,Martin Dominguez,"['Mac and Cheese', 'Bananas', 'Envelopes', 'Brownies']",4,44.400000000000006,Cash,Kellystad,09:42:53,Young Adult (20-29),Winter,Discount on Selected Items,Yes
1000002115,2023-09-22,Sarah Hernandez,"['Stamps', 'Water', 'Gym Bag', 'Pain Relievers', 'Popsicles']",5,53.769999999999996,Cash,Jenningsview,19:27:54,Young Adult (20-29),Fall,Discount on Selected Items,Yes
1000002116,2023-01-21,Courtney Young,"['Chewing Gum', 'Shelving', 'Candy Bars', 'Chips', 'Peanuts', 'Swim Trunks', 'Pretzels']",7,71.62,Mobile Payment,Wallberg,22:35:41,Senior (65+),Winter,BOGO (Buy One Get One),No
1000002117,2022-10-12,Katherine Neal,"['Soda', 'Ear Muffs', 'Honey']",3,51.9,Credit Card,Yvonnetown,08:19:39,Young Adult (20-29),Summer,BOGO (Buy One Get One),No
1000002118,2020-05-04,Carolyn Griffin,"['Tote Bag', 'Bagels', 'Lip Balm', 'Laptop Bag', 'Jacket', 'Sponges']",6,47.28,Credit Card,Hoovershire,19:08:48,Young Adult (20-29),Spring,Discount on Selected Items,Yes
1000002119,2020-07-03,Mary Coleman,"['Pajamas', 'Razors', 'Nail Polish', 'Oranges', 'Boots', 'Sponges']",6,62.74999999999999,Debit Card,Justinhaven,11:54:20,Adult (30-49),Winter,BOGO (Buy One Get One),Yes
1000002120,2020-11-13,Christopher Hammond,"['Butter', 'Snack Cakes', 'Olive Oil', 'Luggage', 'Oranges']",5,49.24000000000001,Debit Card,New Wanda,05:10:00,Teenager (13-19),Summer,None,Yes
1000002121,2023-05-02,Sarah Robinson,"['Energy Drinks', 'Ice Cream Tubs', 'Lighter', 'Bath Bombs', 'Nail Polish']",5,56.339999999999996,Credit Card,East Rachelshire,11:05:27,Young Adult (20-29),Summer,Discount on Selected Items,Yes
1000002122,2020-06-04,Madeline Suarez,"['Backpack', 'Storage Bins', 'Deodorant', 'Canned Fruit', 'Cream Cheese']",5,67.0,Debit Card,Mariahstad,19:19:21,Teenager (13-19),Summer,BOGO (Buy One Get One),Yes
1000002123,2020-12-19,Timothy Alvarez,"['Hair Ties', 'Bath Bombs', 'Thermometer', 'Frozen Fish Sticks', 'Gym Bag', 'Treadmill']",6,69.3,Mobile Payment,South Stephanie,16:46:48,Adult (30-49),Spring,BOGO (Buy One Get One),Yes
1000002124,2022-02-12,Sandra Scott,"['Rug', 'Brownies', 'Frozen Pie', 'Lighter Fluid', 'Mints', 'Water', 'Bleach']",7,62.21999999999999,Cash,Michaelfurt,12:17:34,Middle-aged (50-64),Summer,Discount on Selected Items,Yes
1000002125,2021-10-24,Ryan Lynch,"['Allergy Medicine', 'Gloves', 'Hat', 'T-Shirt']",4,61.94,Mobile Payment,Norrisberg,14:00:50,Young Adult (20-29),Winter,None,Yes
1000002126,2022-02-28,Doris Ferguson,"['Canned Soup', 'Index Cards']",2,13.37,Mobile Payment,Port Johnborough,20:36:46,Senior (65+),Fall,Discount on Selected Items,Yes
1000002127,2020-07-30,Robert Johnson,"['Rug', 'Colored Pencils', 'Hot Sauce', 'Cough Drops', 'Napkins']",5,43.53,Debit Card,Lake Robertborough,17:03:47,Adult (30-49),Spring,None,Yes
1000002128,2023-01-29,Stacey Tucker,"['Moving Boxes', 'Mouthwash']",2,16.04,Mobile Payment,West Davidstad,18:26:53,Senior (65+),Spring,Discount on Selected Items,No
1000002129,2020-03-12,Thomas Wilson,"['Detergent', 'Spaghetti', 'Bath Salts', 'Backpack', 'Shaving Cream', 'Cough Drops', 'Lemonade', 'Pens', 'Flour']",9,90.78999999999999,Mobile Payment,Charlesmouth,21:19:55,Adult (30-49),Summer,None,Yes
1000002130,2020-10-26,Megan Moreno,['Napkins'],1,9.08,Cash,Lake Megan,13:16:33,Young Adult (20-29),Summer,BOGO (Buy One Get One),Yes
1000002131,2020-12-17,Tony Coleman,"['Stamps', 'Air Freshener', 'Moving Boxes', 'Jeans', 'Gloves', 'Candy Bars']",6,83.01,Debit Card,Janetmouth,20:58:18,Adult (30-49),Spring,Discount on Selected Items,No
1000002132,2020-01-27,Alexandra Brown,"['Skirt', 'Sunscreen', 'Mustard', 'Chocolate']",4,22.9,Debit Card,New Jennifer,06:34:02,Middle-aged (50-64),Summer,None,Yes
1000002133,2023-07-04,Faith Johns,"['Frozen Bread', 'Scarf', 'Skirt', 'Tomato Sauce']",4,46.55,Debit Card,Lake Cheryl,17:01:25,Adult (30-49),Summer,BOGO (Buy One Get One),Yes
1000002134,2022-04-19,John Hamilton,"['Candy Bars', 'Binders', 'Raisins']",3,45.16,Cash,West Barrychester,15:16:13,Teenager (13-19),Summer,BOGO (Buy One Get One),Yes
1000002135,2020-04-23,Gregory Perez,"['Frozen Dinners', 'Shower Cap', 'Scarf', 'Pajamas']",4,35.48,Debit Card,New Sean,08:05:09,Young Adult (20-29),Spring,None,Yes
1000002136,2021-03-02,Luis Wright,"['Pretzels', 'Chocolate', 'Dress']",3,36.010000000000005,Credit Card,Alyssamouth,16:00:24,Young Adult (20-29),Summer,Discount on Selected Items,Yes
1000002137,2021-02-21,Robin Dean,"['Honey', 'Peanut Butter', 'Shower Curtain', 'Protein Bars', 'Protein Shakes']",5,71.72,Credit Card,Kyleview,20:17:26,Young Adult (20-29),Fall,None,No
1000002138,2022-11-21,Christina Griffin,"['Sunscreen', 'Cough Syrup', 'Duffel Bag']",3,27.2,Cash,Lake Joshuabury,21:16:25,Young Adult (20-29),Winter,Discount on Selected Items,No
1000002139,2020-11-26,Donna Cox,"['Flip Flops', 'Flour', 'Lighter', 'Pens', 'Sponges', 'Photo Albums', 'Crackers']",7,80.65,Cash,Port Richardhaven,14:01:57,Middle-aged (50-64),Fall,None,Yes
1000002140,2020-03-31,Felicia Barber,"['Sunglasses', 'Frozen Pie', 'Backpack', 'Beef', 'Onion Powder']",5,43.69,Debit Card,Port Josephview,13:04:44,Adult (30-49),Fall,Discount on Selected Items,No
1000002141,2021-07-11,Michael Brown,"['Messenger Bag', 'Vegetable Oil', 'Hairbrush']",3,32.699999999999996,Cash,Nicholasland,23:04:23,Middle-aged (50-64),Spring,Discount on Selected Items,No
1000002142,2022-03-14,Sherry Payne,"['Carry-on Bag', 'Gym Towel', 'Jeans', 'Winter Hat', 'Frozen Meatballs', 'Wine']",6,72.6,Cash,New Martha,10:21:40,Teenager (13-19),Summer,BOGO (Buy One Get One),No
1000002143,2022-01-15,Mitchell Garcia,"['Frozen Burritos', 'Frozen Chicken Nuggets']",2,39.03,Credit Card,Brianville,08:24:18,Young Adult (20-29),Fall,Discount on Selected Items,Yes
1000002144,2021-12-29,Elizabeth Smith,"['Olive Oil', 'Bagels', 'Cotton Balls', 'Soy Sauce', 'Popcorn', 'Batteries', 'Beer', 'Foam Roller']",8,85.75,Mobile Payment,Rachelland,13:39:47,Adult (30-49),Summer,Discount on Selected Items,Yes
1000002145,2021-08-15,Jason Buckley,"['Paper Plates', 'Flip Flops', 'Comb', 'Gum']",4,41.33,Debit Card,Perezchester,02:20:04,Adult (30-49),Summer,None,Yes
1000002146,2020-10-03,Jerry Mills,"['Laundry Detergent', 'Exercise Ball', 'Plastic Utensils', 'Paper Towels', 'Briefcase']",5,61.77,Cash,Michealview,21:47:50,Teenager (13-19),Winter,None,No
1000002147,2020-05-07,John Johnston,"['Comb', 'Raincoat', 'Mayonnaise', 'Exercise Bike']",4,40.79,Cash,Mccartyfort,09:07:00,Adult (30-49),Winter,BOGO (Buy One Get One),Yes
1000002148,2022-08-25,Alexis Moses MD,"['Facial Tissue', 'Frozen Dinners', 'Canned Tuna', 'Vegetable Oil', 'Frozen Bagels', 'Mouthwash']",6,66.65,Cash,Mosesfort,13:02:54,Young Adult (20-29),Spring,Discount on Selected Items,Yes
1000002149,2023-10-28,Robert Burns,"['Pain Relievers', 'Crackers', 'Chocolate', 'Cinnamon', 'Canned Vegetables', 'Markers', 'Shampoo', 'Frozen Pizza Rolls', 'Bathrobe', 'Slippers']",10,129.98000000000002,Debit Card,Tanyachester,16:21:25,Adult (30-49),Winter,None,No
1000002150,2023-07-30,David Bailey,"['Tea', 'Cream Cheese', 'Trail Mix', 'Frozen Pie', 'Soap', 'Ziploc Bags', 'Sandals']",7,83.36,Credit Card,South Kevinfort,04:26:51,Young Adult (20-29),Summer,None,Yes
1000002151,2023-05-21,Craig Long,"['Peanut Butter', 'Lotion', 'Oats', 'Deodorant', 'Butter']",5,44.19,Cash,Jesusstad,08:13:13,Young Adult (20-29),Spring,Discount on Selected Items,No
1000002152,2022-09-29,Travis Golden,"['Photo Albums', 'Flip Flops']",2,31.22,Mobile Payment,South Johnfort,19:38:41,Adult (30-49),Winter,None,No
1000002153,2023-08-07,Daniel Martin,"['Lollipops', 'Oranges', 'Toothpaste', 'Raincoat', 'Garlic Powder']",5,60.660000000000004,Credit Card,Foxshire,13:20:04,Adult (30-49),Winter,BOGO (Buy One Get One),Yes
1000002154,2021-01-13,Jonathan Evans,['Garlic Powder'],1,15.65,Mobile Payment,Baileyport,13:19:57,Middle-aged (50-64),Summer,Discount on Selected Items,Yes
1000002155,2020-01-23,Elizabeth Franco,"['Shoes', 'Suitcase', 'Leggings', 'Tape', 'Bra', 'Foam Roller']",6,74.22999999999999,Credit Card,Jacquelinestad,01:48:43,Middle-aged (50-64),Summer,Discount on Selected Items,Yes
1000002156,2023-06-18,Kimberly May,"['Extension Cord', 'Exercise Ball', 'Shampoo', 'Shower Curtain']",4,51.690000000000005,Credit Card,Kristopherview,08:16:43,Young Adult (20-29),Fall,BOGO (Buy One Get One),Yes
1000002157,2023-08-13,Rachael Smith,"['Candy Bars', 'Chips', 'Toilet Bowl Cleaner', 'Sorbets', 'Juice', 'Bananas', 'Washcloths', 'Candles']",8,104.0,Debit Card,North Maryland,07:41:40,Young Adult (20-29),Winter,None,No
1000002158,2022-09-29,Kenneth Perez,"['Capri Pants', 'Nail Polish Remover', 'Candy Bars', 'Swim Trunks', 'Socks', 'Stamps', 'Dish Soap']",7,87.64,Cash,New Shannonmouth,17:49:16,Middle-aged (50-64),Spring,None,Yes
1000002159,2020-11-04,Isaac Gonzalez,"['Floss', 'Shaving Cream', 'Sorbets']",3,22.41,Cash,North Alicialand,10:53:10,Young Adult (20-29),Spring,BOGO (Buy One Get One),No
1000002160,2020-12-20,Stanley Malone,"['Yogurt', 'Cinnamon']",2,29.85,Debit Card,Port Jesse,08:47:23,Adult (30-49),Fall,BOGO (Buy One Get One),Yes
1000002161,2021-04-18,Joshua Gonzalez MD,"['Frozen Bread', 'Mustard', 'Popsicles', 'Chips', 'Frozen Waffles', 'Folders']",6,51.7,Mobile Payment,Torresville,09:01:58,Adult (30-49),Winter,Discount on Selected Items,Yes
1000002162,2023-08-25,Darrell Manning,"['Bobby Pins', 'Batteries', 'Flour', 'Moving Boxes', 'Pepper', 'Frozen Pancakes']",6,76.4,Mobile Payment,West Danielle,13:38:14,Middle-aged (50-64),Summer,Discount on Selected Items,Yes
1000002163,2021-07-14,Luke Phelps,"['Popsicles', 'Frozen Cake', 'Frozen Waffles', 'Duffel Bag']",4,49.39,Debit Card,East Austinbury,07:56:50,Adult (30-49),Spring,Discount on Selected Items,No
1000002164,2022-09-24,Andrew Graham,"['Dryer Sheets', 'Shoes', 'Aluminum Foil']",3,20.21,Mobile Payment,North Amandaburgh,11:38:05,Young Adult (20-29),Summer,Discount on Selected Items,No
1000002165,2021-05-04,Justin White,"['Headbands', 'Frozen Garlic Bread', 'Cashews', 'Sneakers']",4,56.769999999999996,Credit Card,North Davidmouth,08:52:38,Middle-aged (50-64),Spring,None,Yes
1000002166,2021-09-11,Cheryl Ewing,"['Frozen Fish Sticks', 'Body Wash']",2,27.15,Mobile Payment,Saratown,21:38:24,Adult (30-49),Winter,None,Yes
1000002167,2023-06-05,Jessica Crawford,"['Toothbrush', 'Kettlebells', 'Trail Mix', 'Paper Towels', 'Shorts', 'Dress', 'Stamps']",7,72.64,Credit Card,East Marcia,09:44:32,Senior (65+),Fall,BOGO (Buy One Get One),Yes
1000002168,2020-05-05,Sharon Williams,"['Index Cards', 'Baking Powder', 'Flour', 'Treadmill', 'Chocolate', 'Canola Oil', 'Bra', 'Weight Bench', 'Frozen Fish Sticks', 'Packing Tape']",10,85.23,Credit Card,West Ashley,11:31:56,Young Adult (20-29),Summer,None,No
1000002169,2023-04-24,David Weaver,"['Frozen Chicken Nuggets', 'Ice Cream', 'Vinegar', 'Soda', 'Plastic Cups', 'Gym Bag']",6,88.28,Credit Card,Evansmouth,15:54:57,Young Adult (20-29),Spring,BOGO (Buy One Get One),Yes
1000002170,2023-01-01,Cory Boyd,"['Bleach', 'Slippers']",2,19.77,Mobile Payment,Arianabury,16:48:18,Teenager (13-19),Winter,BOGO (Buy One Get One),No
1000002171,2021-07-23,Noah Nichols,"['Chewing Gum', 'Duffel Bag', 'Dumbbells', 'Toothpaste', 'Water Bottle', 'Super Glue']",6,52.970000000000006,Cash,West Jeffrey,09:26:21,Young Adult (20-29),Fall,None,No
1000002172,2021-02-03,Miguel Berry,"['Jump Rope', 'Canned Vegetables', 'T-Shirt', 'Tape', 'Rowing Machine']",5,71.47,Cash,North Andrew,06:44:38,Adult (30-49),Spring,BOGO (Buy One Get One),No
1000002173,2023-11-15,Jeffrey Caldwell,"['Lighter', 'Jacket', 'Yoga Pants', 'Disinfectant Wipes', 'Brownies', 'Frozen Pizza', 'Tote Bag', 'Shower Curtain']",8,65.09,Mobile Payment,Hendersonhaven,21:30:17,Teenager (13-19),Winter,None,Yes
1000002174,2022-02-14,Miranda West,"['Chicken', 'Gloves', 'Toothpaste', 'Lemonade']",4,31.340000000000003,Credit Card,Hodgesfurt,15:00:19,Middle-aged (50-64),Spring,BOGO (Buy One Get One),No
1000002175,2020-04-30,Thomas Garcia,"['Boots', 'Butter', 'Yoga Mat', 'T-Shirt', 'Shorts', 'Canned Soup']",6,57.980000000000004,Debit Card,Moralesshire,09:47:03,Adult (30-49),Spring,BOGO (Buy One Get One),No
1000002176,2020-07-29,Erin Sims,"['Peanuts', 'Pepper', 'Gelato']",3,46.67,Cash,South Gina,14:24:25,Adult (30-49),Winter,None,Yes
1000002177,2021-06-30,Andrea Frey,"['Shoes', 'Chili Powder', 'Hat', 'Messenger Bag', 'Lighter', 'Orange Juice']",6,59.449999999999996,Mobile Payment,East Kelly,10:10:45,Middle-aged (50-64),Summer,None,Yes
1000002178,2023-11-07,Mary Hall,"['Bath Bombs', 'Foam Roller']",2,14.32,Cash,Bradyville,13:30:53,Middle-aged (50-64),Fall,Discount on Selected Items,Yes
1000002179,2022-12-31,Michael Cordova,"['Trail Mix', 'Washcloths', 'Socks']",3,36.85,Cash,Lake Cindy,16:16:24,Middle-aged (50-64),Fall,BOGO (Buy One Get One),No
1000002180,2022-08-27,Mary Keith,"['Olive Oil', 'Bath Salts', 'Sneakers', 'Shaving Cream', 'Picture Frames', 'Sugar', 'Frozen Sausages', 'Dress', 'Backpack']",9,77.88000000000001,Mobile Payment,New Sean,08:29:35,Adult (30-49),Summer,BOGO (Buy One Get One),No
1000002181,2021-01-23,Thomas Giles,"['Honey', 'Barbecue Sauce', 'Pencils', 'Butter', 'Lemonade']",5,56.13,Debit Card,West Tylermouth,17:20:05,Adult (30-49),Fall,Discount on Selected Items,Yes
1000002182,2020-08-01,Christina Chung,"['Notebooks', 'Bubble Wrap', 'Paper Towels']",3,29.92,Mobile Payment,Salazartown,13:39:38,Young Adult (20-29),Winter,Discount on Selected Items,No
1000002183,2022-10-11,Jill Watson,"['Canola Oil', 'Notebooks', 'Bread']",3,26.82,Debit Card,Monicastad,18:28:08,Middle-aged (50-64),Spring,BOGO (Buy One Get One),No
1000002184,2023-11-29,Jack Hall,"['Paper Plates', 'Pants', 'Orange Juice', 'Gym Towel', 'Hot Sauce', 'Leggings']",6,54.53999999999999,Cash,Kellyview,15:02:26,Young Adult (20-29),Winter,Discount on Selected Items,No
1000002185,2021-12-18,Jennifer Knight,"['Headbands', 'Cough Syrup', 'Crackers', 'Mac and Cheese', 'Water Bottle', 'Treadmill']",6,52.14,Cash,Port Richard,10:25:48,Young Adult (20-29),Fall,None,Yes
1000002186,2023-07-29,Tiffany Chaney,"['Frozen Pizza', 'Heels']",2,8.76,Cash,West Rachelton,04:19:01,Adult (30-49),Winter,BOGO (Buy One Get One),No
1000002187,2021-08-10,Robert Powell,"['Cashews', 'Cinnamon', 'Pasta Sauce', 'Sweater', 'Plastic Utensils', 'Mints']",6,88.58000000000001,Credit Card,Cummingsbury,12:31:29,Young Adult (20-29),Fall,Discount on Selected Items,Yes
1000002188,2021-06-28,Rebecca Gonzalez,"['Lemonade', 'Duct Tape', 'Olives', 'Resistance Bands', 'Band-Aids']",5,37.71,Cash,North Chad,10:28:54,Adult (30-49),Fall,BOGO (Buy One Get One),No
1000002189,2021-07-19,Sara Rice,"['Salt', 'Ice Cream', 'Rice']",3,39.19,Debit Card,Kevinburgh,22:33:52,Senior (65+),Winter,None,Yes
1000002190,2020-11-08,Joe Brown,"['Ramen', 'Ketchup']",2,23.14,Debit Card,Harperfurt,17:10:26,Adult (30-49),Spring,Discount on Selected Items,Yes
1000002191,2022-04-11,Adam Branch,"['Stain Remover', 'Juice', 'Trash Bags', 'Cotton Balls', 'Glue', 'Bath Salts', 'Rowing Machine', 'Flour', 'Binders']",9,91.74000000000001,Credit Card,East Mauriceberg,09:33:32,Adult (30-49),Winter,BOGO (Buy One Get One),No
1000002192,2021-08-25,Jonathan Reed,['Frozen Cake'],1,14.88,Debit Card,Moorestad,11:04:54,Adult (30-49),Fall,None,Yes
1000002193,2022-08-07,Tracy Griffin,"['Ice Cream Bars', 'Umbrella', 'Spaghetti', 'Frozen Chicken Nuggets']",4,51.2,Cash,Sherribury,17:49:43,Middle-aged (50-64),Summer,BOGO (Buy One Get One),No
1000002194,2022-09-11,Matthew Le,"['Chewing Gum', 'Energy Drinks', 'Milk', 'Resistance Bands', 'Folders', 'Bikini']",6,63.26,Debit Card,New Michael,08:34:52,Adult (30-49),Winter,None,No
1000002195,2021-09-28,Mary Williams,"['Frozen Waffles', 'Bananas', 'One-Piece Swimsuit', 'Chili Powder']",4,36.57,Cash,Brownshire,09:55:22,Middle-aged (50-64),Spring,Discount on Selected Items,Yes
1000002196,2022-04-19,Rachel Ortiz,"['Cheese', 'Calculator', 'Wallet', 'Allergy Medicine']",4,35.24,Credit Card,Nancyview,07:30:08,Adult (30-49),Spring,Discount on Selected Items,Yes
1000002197,2020-11-29,Kayla Wilson,['Detergent'],1,19.33,Cash,Rosemouth,21:23:59,Young Adult (20-29),Fall,BOGO (Buy One Get One),Yes
1000002198,2022-06-22,Troy Carroll,"['Protein Bars', 'Nail Clippers', 'Gelato', 'Oranges', 'Toilet Paper', 'Sports Drinks', 'Notebooks']",7,72.27,Debit Card,Douglasmouth,20:13:57,Adult (30-49),Winter,BOGO (Buy One Get One),Yes
1000002199,2020-04-10,John Bowers,"['Ketchup', 'Mints', 'Duct Tape']",3,40.61,Mobile Payment,Williamsshire,08:39:33,Adult (30-49),Summer,Discount on Selected Items,No
1000002200,2022-01-30,Gene Patel,"['Shorts', 'Paper Cups', 'Laundry Basket', 'Chicken']",4,50.04,Cash,Petermouth,12:45:48,Senior (65+),Summer,BOGO (Buy One Get One),No
1000002201,2023-11-13,Catherine Irwin,"['Heels', 'Frozen Waffles', 'Toilet Bowl Cleaner', 'Garlic Powder']",4,36.85,Cash,Sandraborough,21:52:20,Middle-aged (50-64),Fall,None,No
1000002202,2022-03-05,Nathaniel Watkins,"['Cough Syrup', 'Shampoo', 'Toilet Bowl Cleaner', 'Allergy Medicine', 'Canned Soup']",5,45.89,Mobile Payment,New Haileyland,20:04:20,Young Adult (20-29),Winter,Discount on Selected Items,No
1000002203,2021-08-08,Paula Pearson,"['Frozen Pie', 'Tea', 'Razors']",3,28.2,Credit Card,Lake Bruce,21:52:02,Adult (30-49),Winter,BOGO (Buy One Get One),Yes
1000002204,2023-09-21,Kathryn Garcia,"['Scissors', 'Paper Cups', 'Scarf']",3,28.380000000000003,Mobile Payment,North Danielstad,16:02:53,Middle-aged (50-64),Fall,BOGO (Buy One Get One),Yes
1000002205,2023-04-14,Stuart Powell,"['Energy Drinks', 'Duct Tape', 'Super Glue', 'Suitcase']",4,43.32,Mobile Payment,West Lisafurt,12:08:14,Adult (30-49),Summer,None,No
1000002206,2021-01-11,Jacqueline Murillo,['Frozen Fries'],1,14.77,Mobile Payment,Davistown,11:05:05,Adult (30-49),Spring,None,Yes
1000002207,2022-07-21,Billy Garcia,"['Lollipops', 'Flour', 'Mac and Cheese', 'Pepper', 'Jeans', 'Frozen Pizza Rolls', 'Peanut Butter', 'Beach Towel', 'Frozen Waffles', 'Syrup', 'Extension Cord']",11,113.79,Cash,New Wendyhaven,16:46:29,Adult (30-49),Spring,BOGO (Buy One Get One),Yes
1000002208,2022-04-06,Andrew Hansen,"['Sports Drinks', 'Frozen Fruit', 'T-Shirt', 'Donuts', 'Yoga Pants', 'Bikini']",6,58.73,Mobile Payment,Brandonport,12:29:49,Young Adult (20-29),Winter,None,Yes
1000002209,2020-01-30,Jason Warren,['Cinnamon'],1,18.97,Cash,Perezburgh,06:43:04,Adult (30-49),Winter,None,No
1000002210,2022-09-29,Megan Robertson,"['Fabric Softener', 'Oranges', 'Pencils', 'Packing Tape', 'Milk', 'Swim Cap', 'Laundry Basket']",7,66.19,Mobile Payment,Cruzmouth,16:33:06,Middle-aged (50-64),Fall,Discount on Selected Items,No
1000002211,2023-07-22,Bonnie Haynes,"['Notebooks', 'Colored Pencils', 'Hand Sanitizer']",3,20.450000000000003,Mobile Payment,Bryanville,15:28:38,Adult (30-49),Winter,None,No
1000002212,2021-03-20,Ariana Stevens,"['Construction Paper', 'Notebook Paper', 'Almonds']",3,34.83,Credit Card,East Shannon,19:01:07,Adult (30-49),Fall,BOGO (Buy One Get One),Yes
1000002213,2022-05-31,Charles Bryant,"['Envelopes', 'Crayons', 'Mints', 'Almonds']",4,47.08,Credit Card,Jonesport,12:21:17,Middle-aged (50-64),Summer,Discount on Selected Items,No
1000002214,2023-06-06,Brittany Little,"['Crayons', 'Beer', 'Purse', 'Frozen Pie', 'Shorts', 'Cough Syrup', 'Beach Towel', 'Rug', 'Lotion']",9,98.99000000000001,Credit Card,Campbellland,12:52:14,Teenager (13-19),Winter,BOGO (Buy One Get One),No
1000002215,2021-01-21,Edward Baker,"['Band-Aids', 'Cheese', 'Extension Cord', 'Frozen Bagels', 'Protein Powder']",5,57.65,Cash,Weaverville,17:07:08,Young Adult (20-29),Summer,Discount on Selected Items,Yes
1000002216,2020-01-19,Michael Harrison,"['Stamps', 'Umbrella']",2,20.759999999999998,Debit Card,Lake Laura,10:10:17,Young Adult (20-29),Winter,Discount on Selected Items,Yes
1000002217,2020-07-30,Tiffany Barnes,"['Sorbets', 'Cucumber', 'Envelopes', 'Instant Noodles', 'Crackers', 'Eggs']",6,64.65,Mobile Payment,West Chadmouth,18:58:13,Young Adult (20-29),Winter,BOGO (Buy One Get One),Yes
1000002218,2021-02-27,Kelly Silva,"['Bagels', 'Muffins']",2,7.93,Debit Card,Watkinsview,13:02:45,Senior (65+),Spring,BOGO (Buy One Get One),Yes
1000002219,2023-12-28,Kelly Cross,"['Peanut Butter', 'Elliptical']",2,20.439999999999998,Cash,Wadeport,19:54:30,Young Adult (20-29),Winter,BOGO (Buy One Get One),No
1000002220,2023-07-06,Brenda Cook,"['Socks', 'One-Piece Swimsuit', 'Workout Clothes']",3,7.040000000000001,Credit Card,Port Sheila,14:28:16,Middle-aged (50-64),Summer,Discount on Selected Items,Yes
1000002221,2023-11-06,Michael Fernandez,"['Tote Bag', 'Sunscreen', 'Body Wash', 'Post-it Notes', 'Construction Paper', 'Ear Muffs', 'Raincoat', 'Bathrobe', 'Lighter', 'Air Freshener', 'Pull-up Bar']",11,129.73,Credit Card,Port Jonathonland,08:36:48,Teenager (13-19),Spring,None,Yes
